AnoMesDia,Instancia,DataSource,QtdConexoesCriadasDia
20241213,srvpje2gqtz,PjeDspace,0
20241213,srvpje2gqtz,PjeLogDS,1
20241213,srvpje2gqtz,STM,0
20241213,srvpje2gqtz,TBT,0
20241213,srvpje2gqtz,TRF1,0
20241213,srvpje2gqtz,UBE,0
20241213,srvpje2gqtz,UDI,0
20241214,srvpje1gcons01,PjeDS,8426
20241214,srvpje1gcons01,PjeLogDS,139
20241214,srvpje1gcons02,PjeDS,8575
20241214,srvpje1gcons02,PjeLogDS,126
20241214,srvpje1gcons03,PjeDS,8338
20241214,srvpje1gcons03,PjeLogDS,22
20241214,srvpje1gcons04,PjeDS,8481
20241214,srvpje1gcons04,PjeLogDS,137
20241214,srvpje1gcons05,PjeDS,8446
20241214,srvpje1gcons05,PjeLogDS,139
20241214,srvpje1gcons06,PjeDS,8512
20241214,srvpje1gcons06,PjeLogDS,130
20241214,srvpje1gcons07,PjeDS,8603
20241214,srvpje1gcons07,PjeLogDS,16
20241214,srvpje1gcons08,PjeDS,8477
20241214,srvpje1gcons08,PjeLogDS,125
20241214,srvpje1gmigra01,ILS,0
20241214,srvpje1gmigra01,ITZ,0
20241214,srvpje1gmigra01,JFAC,0
20241214,srvpje1gmigra01,JFAM,0
20241214,srvpje1gmigra01,JFAP2,0
20241214,srvpje1gmigra01,JFAP,0
20241214,srvpje1gmigra01,JFBA,0
20241214,srvpje1gmigra01,JFDF,0
20241214,srvpje1gmigra01,JFGO,0
20241214,srvpje1gmigra01,JFMA,0
20241214,srvpje1gmigra01,JFMG,0
20241214,srvpje1gmigra01,JFMT,0
20241214,srvpje1gmigra01,JFO,0
20241214,srvpje1gmigra01,JFPA,0
20241214,srvpje1gmigra01,JFPI,0
20241214,srvpje1gmigra01,JFRO,0
20241214,srvpje1gmigra01,JFRR,0
20241214,srvpje1gmigra01,JFTO,0
20241214,srvpje1gmigra01,MBA,0
20241214,srvpje1gmigra01,PSS,0
20241214,srvpje1gmigra01,PjeDS,43
20241214,srvpje1gmigra01,PjeDspace,0
20241214,srvpje1gmigra01,PjeLogDS,3
20241214,srvpje1gmigra01,STM,0
20241214,srvpje1gmigra01,TBT,0
20241214,srvpje1gmigra01,TRF1,0
20241214,srvpje1gmigra01,UBE,0
20241214,srvpje1gmigra01,UDI,0
20241214,srvpje1gmigra01,pjeBinDS,0
20241214,srvpje1gmni01,ILS,0
20241214,srvpje1gmni01,ITZ,0
20241214,srvpje1gmni01,JFAC,0
20241214,srvpje1gmni01,JFAM,0
20241214,srvpje1gmni01,JFAP2,0
20241214,srvpje1gmni01,JFAP,0
20241214,srvpje1gmni01,JFBA,0
20241214,srvpje1gmni01,JFDF,0
20241214,srvpje1gmni01,JFGO,0
20241214,srvpje1gmni01,JFMA,0
20241214,srvpje1gmni01,JFMG,0
20241214,srvpje1gmni01,JFMT,0
20241214,srvpje1gmni01,JFO,0
20241214,srvpje1gmni01,JFPA,0
20241214,srvpje1gmni01,JFPI,0
20241214,srvpje1gmni01,JFRO,0
20241214,srvpje1gmni01,JFRR,0
20241214,srvpje1gmni01,JFTO,0
20241214,srvpje1gmni01,MBA,0
20241214,srvpje1gmni01,PSS,0
20241214,srvpje1gmni01,PjeDS,2618
20241214,srvpje1gmni01,PjeLogDS,56
20241214,srvpje1gmni01,STM,0
20241214,srvpje1gmni01,TBT,0
20241214,srvpje1gmni01,TRF1,0
20241214,srvpje1gmni01,UBE,0
20241214,srvpje1gmni01,UDI,0
20241214,srvpje1gmni02,ILS,0
20241214,srvpje1gmni02,ITZ,0
20241214,srvpje1gmni02,JFAC,0
20241214,srvpje1gmni02,JFAM,0
20241214,srvpje1gmni02,JFAP2,0
20241214,srvpje1gmni02,JFAP,0
20241214,srvpje1gmni02,JFBA,0
20241214,srvpje1gmni02,JFDF,0
20241214,srvpje1gmni02,JFGO,0
20241214,srvpje1gmni02,JFMA,0
20241214,srvpje1gmni02,JFMG,0
20241214,srvpje1gmni02,JFMT,0
20241214,srvpje1gmni02,JFO,0
20241214,srvpje1gmni02,JFPA,0
20241214,srvpje1gmni02,JFPI,0
20241214,srvpje1gmni02,JFRO,0
20241214,srvpje1gmni02,JFRR,0
20241214,srvpje1gmni02,JFTO,0
20241214,srvpje1gmni02,MBA,0
20241214,srvpje1gmni02,PSS,0
20241214,srvpje1gmni02,PjeDS,2428
20241214,srvpje1gmni02,PjeLogDS,65
20241214,srvpje1gmni02,STM,0
20241214,srvpje1gmni02,TBT,0
20241214,srvpje1gmni02,TRF1,0
20241214,srvpje1gmni02,UBE,0
20241214,srvpje1gmni02,UDI,0
20241214,srvpje1gmni03,ILS,0
20241214,srvpje1gmni03,ITZ,0
20241214,srvpje1gmni03,JFAC,0
20241214,srvpje1gmni03,JFAM,0
20241214,srvpje1gmni03,JFAP2,0
20241214,srvpje1gmni03,JFAP,0
20241214,srvpje1gmni03,JFBA,0
20241214,srvpje1gmni03,JFDF,0
20241214,srvpje1gmni03,JFGO,0
20241214,srvpje1gmni03,JFMA,0
20241214,srvpje1gmni03,JFMG,0
20241214,srvpje1gmni03,JFMT,0
20241214,srvpje1gmni03,JFO,0
20241214,srvpje1gmni03,JFPA,0
20241214,srvpje1gmni03,JFPI,0
20241214,srvpje1gmni03,JFRO,0
20241214,srvpje1gmni03,JFRR,0
20241214,srvpje1gmni03,JFTO,0
20241214,srvpje1gmni03,MBA,0
20241214,srvpje1gmni03,PSS,0
20241214,srvpje1gmni03,PjeDS,2666
20241214,srvpje1gmni03,PjeLogDS,71
20241214,srvpje1gmni03,STM,0
20241214,srvpje1gmni03,TBT,0
20241214,srvpje1gmni03,TRF1,0
20241214,srvpje1gmni03,UBE,0
20241214,srvpje1gmni03,UDI,0
20241214,srvpje1gmni04,ILS,0
20241214,srvpje1gmni04,ITZ,0
20241214,srvpje1gmni04,JFAC,0
20241214,srvpje1gmni04,JFAM,0
20241214,srvpje1gmni04,JFAP2,0
20241214,srvpje1gmni04,JFAP,0
20241214,srvpje1gmni04,JFBA,0
20241214,srvpje1gmni04,JFDF,0
20241214,srvpje1gmni04,JFGO,0
20241214,srvpje1gmni04,JFMA,0
20241214,srvpje1gmni04,JFMG,0
20241214,srvpje1gmni04,JFMT,0
20241214,srvpje1gmni04,JFO,0
20241214,srvpje1gmni04,JFPA,0
20241214,srvpje1gmni04,JFPI,0
20241214,srvpje1gmni04,JFRO,0
20241214,srvpje1gmni04,JFRR,0
20241214,srvpje1gmni04,JFTO,0
20241214,srvpje1gmni04,MBA,0
20241214,srvpje1gmni04,PSS,0
20241214,srvpje1gmni04,PjeDS,2661
20241214,srvpje1gmni04,PjeLogDS,65
20241214,srvpje1gmni04,STM,0
20241214,srvpje1gmni04,TBT,0
20241214,srvpje1gmni04,TRF1,0
20241214,srvpje1gmni04,UBE,0
20241214,srvpje1gmni04,UDI,0
20241214,srvpje1goutjb01,ILS,0
20241214,srvpje1goutjb01,ITZ,0
20241214,srvpje1goutjb01,JFAC,0
20241214,srvpje1goutjb01,JFAM,0
20241214,srvpje1goutjb01,JFAP2,0
20241214,srvpje1goutjb01,JFAP,0
20241214,srvpje1goutjb01,JFBA,0
20241214,srvpje1goutjb01,JFDF,0
20241214,srvpje1goutjb01,JFGO,0
20241214,srvpje1goutjb01,JFMA,0
20241214,srvpje1goutjb01,JFMG,0
20241214,srvpje1goutjb01,JFMT,0
20241214,srvpje1goutjb01,JFO,0
20241214,srvpje1goutjb01,JFPA,0
20241214,srvpje1goutjb01,JFPI,0
20241214,srvpje1goutjb01,JFRO,0
20241214,srvpje1goutjb01,JFRR,0
20241214,srvpje1goutjb01,JFTO,0
20241214,srvpje1goutjb01,MBA,0
20241214,srvpje1goutjb01,PSS,0
20241214,srvpje1goutjb01,PjeDS,3584
20241214,srvpje1goutjb01,PjeDspace,0
20241214,srvpje1goutjb01,PjeLogDS,18
20241214,srvpje1goutjb01,STM,0
20241214,srvpje1goutjb01,TBT,0
20241214,srvpje1goutjb01,TRF1,0
20241214,srvpje1goutjb01,UBE,0
20241214,srvpje1goutjb01,UDI,0
20241214,srvpje1goutjb02,ILS,0
20241214,srvpje1goutjb02,ITZ,0
20241214,srvpje1goutjb02,JFAC,0
20241214,srvpje1goutjb02,JFAM,0
20241214,srvpje1goutjb02,JFAP2,0
20241214,srvpje1goutjb02,JFAP,0
20241214,srvpje1goutjb02,JFBA,0
20241214,srvpje1goutjb02,JFDF,0
20241214,srvpje1goutjb02,JFGO,0
20241214,srvpje1goutjb02,JFMA,0
20241214,srvpje1goutjb02,JFMG,0
20241214,srvpje1goutjb02,JFMT,0
20241214,srvpje1goutjb02,JFO,0
20241214,srvpje1goutjb02,JFPA,0
20241214,srvpje1goutjb02,JFPI,0
20241214,srvpje1goutjb02,JFRO,0
20241214,srvpje1goutjb02,JFRR,0
20241214,srvpje1goutjb02,JFTO,0
20241214,srvpje1goutjb02,MBA,0
20241214,srvpje1goutjb02,PSS,0
20241214,srvpje1goutjb02,PjeDS,2921
20241214,srvpje1goutjb02,PjeDspace,0
20241214,srvpje1goutjb02,PjeLogDS,15
20241214,srvpje1goutjb02,STM,0
20241214,srvpje1goutjb02,TBT,0
20241214,srvpje1goutjb02,TRF1,0
20241214,srvpje1goutjb02,UBE,0
20241214,srvpje1goutjb02,UDI,0
20241214,srvpje1goutjb03,ILS,0
20241214,srvpje1goutjb03,ITZ,0
20241214,srvpje1goutjb03,JFAC,0
20241214,srvpje1goutjb03,JFAM,0
20241214,srvpje1goutjb03,JFAP2,0
20241214,srvpje1goutjb03,JFAP,0
20241214,srvpje1goutjb03,JFBA,0
20241214,srvpje1goutjb03,JFDF,0
20241214,srvpje1goutjb03,JFGO,0
20241214,srvpje1goutjb03,JFMA,0
20241214,srvpje1goutjb03,JFMG,0
20241214,srvpje1goutjb03,JFMT,0
20241214,srvpje1goutjb03,JFO,0
20241214,srvpje1goutjb03,JFPA,0
20241214,srvpje1goutjb03,JFPI,0
20241214,srvpje1goutjb03,JFRO,0
20241214,srvpje1goutjb03,JFRR,0
20241214,srvpje1goutjb03,JFTO,0
20241214,srvpje1goutjb03,MBA,0
20241214,srvpje1goutjb03,PSS,0
20241214,srvpje1goutjb03,PjeDS,2794
20241214,srvpje1goutjb03,PjeDspace,0
20241214,srvpje1goutjb03,PjeLogDS,16
20241214,srvpje1goutjb03,STM,0
20241214,srvpje1goutjb03,TBT,0
20241214,srvpje1goutjb03,TRF1,0
20241214,srvpje1goutjb03,UBE,0
20241214,srvpje1goutjb03,UDI,0
20241214,srvpje1goutjb04,ILS,0
20241214,srvpje1goutjb04,ITZ,0
20241214,srvpje1goutjb04,JFAC,0
20241214,srvpje1goutjb04,JFAM,0
20241214,srvpje1goutjb04,JFAP2,0
20241214,srvpje1goutjb04,JFAP,0
20241214,srvpje1goutjb04,JFBA,0
20241214,srvpje1goutjb04,JFDF,0
20241214,srvpje1goutjb04,JFGO,0
20241214,srvpje1goutjb04,JFMA,0
20241214,srvpje1goutjb04,JFMG,0
20241214,srvpje1goutjb04,JFMT,0
20241214,srvpje1goutjb04,JFO,0
20241214,srvpje1goutjb04,JFPA,0
20241214,srvpje1goutjb04,JFPI,0
20241214,srvpje1goutjb04,JFRO,0
20241214,srvpje1goutjb04,JFRR,0
20241214,srvpje1goutjb04,JFTO,0
20241214,srvpje1goutjb04,MBA,0
20241214,srvpje1goutjb04,PSS,0
20241214,srvpje1goutjb04,PjeDS,2951
20241214,srvpje1goutjb04,PjeDspace,0
20241214,srvpje1goutjb04,PjeLogDS,14
20241214,srvpje1goutjb04,STM,0
20241214,srvpje1goutjb04,TBT,0
20241214,srvpje1goutjb04,TRF1,0
20241214,srvpje1goutjb04,UBE,0
20241214,srvpje1goutjb04,UDI,0
20241214,srvpje1goutjb05,ILS,0
20241214,srvpje1goutjb05,ITZ,0
20241214,srvpje1goutjb05,JFAC,0
20241214,srvpje1goutjb05,JFAM,0
20241214,srvpje1goutjb05,JFAP2,0
20241214,srvpje1goutjb05,JFAP,0
20241214,srvpje1goutjb05,JFBA,0
20241214,srvpje1goutjb05,JFDF,0
20241214,srvpje1goutjb05,JFGO,0
20241214,srvpje1goutjb05,JFMA,0
20241214,srvpje1goutjb05,JFMG,0
20241214,srvpje1goutjb05,JFMT,0
20241214,srvpje1goutjb05,JFO,0
20241214,srvpje1goutjb05,JFPA,0
20241214,srvpje1goutjb05,JFPI,0
20241214,srvpje1goutjb05,JFRO,0
20241214,srvpje1goutjb05,JFRR,0
20241214,srvpje1goutjb05,JFTO,0
20241214,srvpje1goutjb05,MBA,0
20241214,srvpje1goutjb05,PSS,0
20241214,srvpje1goutjb05,PjeDS,3214
20241214,srvpje1goutjb05,PjeDspace,0
20241214,srvpje1goutjb05,PjeLogDS,9
20241214,srvpje1goutjb05,STM,0
20241214,srvpje1goutjb05,TBT,0
20241214,srvpje1goutjb05,TRF1,0
20241214,srvpje1goutjb05,UBE,0
20241214,srvpje1goutjb05,UDI,0
20241214,srvpje1goutjb06,ILS,0
20241214,srvpje1goutjb06,ITZ,0
20241214,srvpje1goutjb06,JFAC,0
20241214,srvpje1goutjb06,JFAM,0
20241214,srvpje1goutjb06,JFAP2,0
20241214,srvpje1goutjb06,JFAP,0
20241214,srvpje1goutjb06,JFBA,0
20241214,srvpje1goutjb06,JFDF,0
20241214,srvpje1goutjb06,JFGO,0
20241214,srvpje1goutjb06,JFMA,0
20241214,srvpje1goutjb06,JFMG,0
20241214,srvpje1goutjb06,JFMT,0
20241214,srvpje1goutjb06,JFO,0
20241214,srvpje1goutjb06,JFPA,0
20241214,srvpje1goutjb06,JFPI,0
20241214,srvpje1goutjb06,JFRO,0
20241214,srvpje1goutjb06,JFRR,0
20241214,srvpje1goutjb06,JFTO,0
20241214,srvpje1goutjb06,MBA,0
20241214,srvpje1goutjb06,PSS,0
20241214,srvpje1goutjb06,PjeDS,3204
20241214,srvpje1goutjb06,PjeDspace,0
20241214,srvpje1goutjb06,PjeLogDS,15
20241214,srvpje1goutjb06,STM,0
20241214,srvpje1goutjb06,TBT,0
20241214,srvpje1goutjb06,TRF1,0
20241214,srvpje1goutjb06,UBE,0
20241214,srvpje1goutjb06,UDI,0
20241214,srvpje1goutjb07,ILS,0
20241214,srvpje1goutjb07,ITZ,0
20241214,srvpje1goutjb07,JFAC,0
20241214,srvpje1goutjb07,JFAM,0
20241214,srvpje1goutjb07,JFAP2,0
20241214,srvpje1goutjb07,JFAP,0
20241214,srvpje1goutjb07,JFBA,0
20241214,srvpje1goutjb07,JFDF,0
20241214,srvpje1goutjb07,JFGO,0
20241214,srvpje1goutjb07,JFMA,0
20241214,srvpje1goutjb07,JFMG,0
20241214,srvpje1goutjb07,JFMT,0
20241214,srvpje1goutjb07,JFO,0
20241214,srvpje1goutjb07,JFPA,0
20241214,srvpje1goutjb07,JFPI,0
20241214,srvpje1goutjb07,JFRO,0
20241214,srvpje1goutjb07,JFRR,0
20241214,srvpje1goutjb07,JFTO,0
20241214,srvpje1goutjb07,MBA,0
20241214,srvpje1goutjb07,PSS,0
20241214,srvpje1goutjb07,PjeDS,3365
20241214,srvpje1goutjb07,PjeDspace,0
20241214,srvpje1goutjb07,PjeLogDS,14
20241214,srvpje1goutjb07,STM,0
20241214,srvpje1goutjb07,TBT,0
20241214,srvpje1goutjb07,TRF1,0
20241214,srvpje1goutjb07,UBE,0
20241214,srvpje1goutjb07,UDI,0
20241214,srvpje1goutjb08,ILS,0
20241214,srvpje1goutjb08,ITZ,0
20241214,srvpje1goutjb08,JFAC,0
20241214,srvpje1goutjb08,JFAM,0
20241214,srvpje1goutjb08,JFAP2,0
20241214,srvpje1goutjb08,JFAP,0
20241214,srvpje1goutjb08,JFBA,0
20241214,srvpje1goutjb08,JFDF,0
20241214,srvpje1goutjb08,JFGO,0
20241214,srvpje1goutjb08,JFMA,0
20241214,srvpje1goutjb08,JFMG,0
20241214,srvpje1goutjb08,JFMT,0
20241214,srvpje1goutjb08,JFO,0
20241214,srvpje1goutjb08,JFPA,0
20241214,srvpje1goutjb08,JFPI,0
20241214,srvpje1goutjb08,JFRO,0
20241214,srvpje1goutjb08,JFRR,0
20241214,srvpje1goutjb08,JFTO,0
20241214,srvpje1goutjb08,MBA,0
20241214,srvpje1goutjb08,PSS,0
20241214,srvpje1goutjb08,PjeDS,2914
20241214,srvpje1goutjb08,PjeDspace,0
20241214,srvpje1goutjb08,PjeLogDS,22
20241214,srvpje1goutjb08,STM,0
20241214,srvpje1goutjb08,TBT,0
20241214,srvpje1goutjb08,TRF1,0
20241214,srvpje1goutjb08,UBE,0
20241214,srvpje1goutjb08,UDI,0
20241214,srvpje1goutjb09,ILS,0
20241214,srvpje1goutjb09,ITZ,0
20241214,srvpje1goutjb09,JFAC,0
20241214,srvpje1goutjb09,JFAM,0
20241214,srvpje1goutjb09,JFAP2,0
20241214,srvpje1goutjb09,JFAP,0
20241214,srvpje1goutjb09,JFBA,0
20241214,srvpje1goutjb09,JFDF,0
20241214,srvpje1goutjb09,JFGO,0
20241214,srvpje1goutjb09,JFMA,0
20241214,srvpje1goutjb09,JFMG,0
20241214,srvpje1goutjb09,JFMT,0
20241214,srvpje1goutjb09,JFO,0
20241214,srvpje1goutjb09,JFPA,0
20241214,srvpje1goutjb09,JFPI,0
20241214,srvpje1goutjb09,JFRO,0
20241214,srvpje1goutjb09,JFRR,0
20241214,srvpje1goutjb09,JFTO,0
20241214,srvpje1goutjb09,MBA,0
20241214,srvpje1goutjb09,PSS,0
20241214,srvpje1goutjb09,PjeDS,3437
20241214,srvpje1goutjb09,PjeDspace,0
20241214,srvpje1goutjb09,PjeLogDS,15
20241214,srvpje1goutjb09,STM,0
20241214,srvpje1goutjb09,TBT,0
20241214,srvpje1goutjb09,TRF1,0
20241214,srvpje1goutjb09,UBE,0
20241214,srvpje1goutjb09,UDI,0
20241214,srvpje1goutjb10,ILS,0
20241214,srvpje1goutjb10,ITZ,0
20241214,srvpje1goutjb10,JFAC,0
20241214,srvpje1goutjb10,JFAM,0
20241214,srvpje1goutjb10,JFAP2,0
20241214,srvpje1goutjb10,JFAP,0
20241214,srvpje1goutjb10,JFBA,0
20241214,srvpje1goutjb10,JFDF,0
20241214,srvpje1goutjb10,JFGO,0
20241214,srvpje1goutjb10,JFMA,0
20241214,srvpje1goutjb10,JFMG,0
20241214,srvpje1goutjb10,JFMT,0
20241214,srvpje1goutjb10,JFO,0
20241214,srvpje1goutjb10,JFPA,0
20241214,srvpje1goutjb10,JFPI,0
20241214,srvpje1goutjb10,JFRO,0
20241214,srvpje1goutjb10,JFRR,0
20241214,srvpje1goutjb10,JFTO,0
20241214,srvpje1goutjb10,MBA,0
20241214,srvpje1goutjb10,PSS,0
20241214,srvpje1goutjb10,PjeDS,2644
20241214,srvpje1goutjb10,PjeDspace,0
20241214,srvpje1goutjb10,PjeLogDS,10
20241214,srvpje1goutjb10,STM,0
20241214,srvpje1goutjb10,TBT,0
20241214,srvpje1goutjb10,TRF1,0
20241214,srvpje1goutjb10,UBE,0
20241214,srvpje1goutjb10,UDI,0
20241214,srvpje1goutjb11,ILS,0
20241214,srvpje1goutjb11,ITZ,0
20241214,srvpje1goutjb11,JFAC,0
20241214,srvpje1goutjb11,JFAM,0
20241214,srvpje1goutjb11,JFAP2,0
20241214,srvpje1goutjb11,JFAP,0
20241214,srvpje1goutjb11,JFBA,0
20241214,srvpje1goutjb11,JFDF,0
20241214,srvpje1goutjb11,JFGO,0
20241214,srvpje1goutjb11,JFMA,0
20241214,srvpje1goutjb11,JFMG,0
20241214,srvpje1goutjb11,JFMT,0
20241214,srvpje1goutjb11,JFO,0
20241214,srvpje1goutjb11,JFPA,0
20241214,srvpje1goutjb11,JFPI,0
20241214,srvpje1goutjb11,JFRO,0
20241214,srvpje1goutjb11,JFRR,0
20241214,srvpje1goutjb11,JFTO,0
20241214,srvpje1goutjb11,MBA,0
20241214,srvpje1goutjb11,PSS,0
20241214,srvpje1goutjb11,PjeDS,3200
20241214,srvpje1goutjb11,PjeDspace,0
20241214,srvpje1goutjb11,PjeLogDS,20
20241214,srvpje1goutjb11,STM,0
20241214,srvpje1goutjb11,TBT,0
20241214,srvpje1goutjb11,TRF1,0
20241214,srvpje1goutjb11,UBE,0
20241214,srvpje1goutjb11,UDI,0
20241214,srvpje1goutjb12,ILS,0
20241214,srvpje1goutjb12,ITZ,0
20241214,srvpje1goutjb12,JFAC,0
20241214,srvpje1goutjb12,JFAM,0
20241214,srvpje1goutjb12,JFAP2,0
20241214,srvpje1goutjb12,JFAP,0
20241214,srvpje1goutjb12,JFBA,0
20241214,srvpje1goutjb12,JFDF,0
20241214,srvpje1goutjb12,JFGO,0
20241214,srvpje1goutjb12,JFMA,0
20241214,srvpje1goutjb12,JFMG,0
20241214,srvpje1goutjb12,JFMT,0
20241214,srvpje1goutjb12,JFO,0
20241214,srvpje1goutjb12,JFPA,0
20241214,srvpje1goutjb12,JFPI,0
20241214,srvpje1goutjb12,JFRO,0
20241214,srvpje1goutjb12,JFRR,0
20241214,srvpje1goutjb12,JFTO,0
20241214,srvpje1goutjb12,MBA,0
20241214,srvpje1goutjb12,PSS,0
20241214,srvpje1goutjb12,PjeDS,3335
20241214,srvpje1goutjb12,PjeDspace,0
20241214,srvpje1goutjb12,PjeLogDS,17
20241214,srvpje1goutjb12,STM,0
20241214,srvpje1goutjb12,TBT,0
20241214,srvpje1goutjb12,TRF1,0
20241214,srvpje1goutjb12,UBE,0
20241214,srvpje1goutjb12,UDI,0
20241214,srvpje1goutjb13,ILS,0
20241214,srvpje1goutjb13,ITZ,0
20241214,srvpje1goutjb13,JFAC,0
20241214,srvpje1goutjb13,JFAM,0
20241214,srvpje1goutjb13,JFAP2,0
20241214,srvpje1goutjb13,JFAP,0
20241214,srvpje1goutjb13,JFBA,0
20241214,srvpje1goutjb13,JFDF,0
20241214,srvpje1goutjb13,JFGO,0
20241214,srvpje1goutjb13,JFMA,0
20241214,srvpje1goutjb13,JFMG,0
20241214,srvpje1goutjb13,JFMT,0
20241214,srvpje1goutjb13,JFO,0
20241214,srvpje1goutjb13,JFPA,0
20241214,srvpje1goutjb13,JFPI,0
20241214,srvpje1goutjb13,JFRO,0
20241214,srvpje1goutjb13,JFRR,0
20241214,srvpje1goutjb13,JFTO,0
20241214,srvpje1goutjb13,MBA,0
20241214,srvpje1goutjb13,PSS,0
20241214,srvpje1goutjb13,PjeDS,2667
20241214,srvpje1goutjb13,PjeDspace,0
20241214,srvpje1goutjb13,PjeLogDS,8
20241214,srvpje1goutjb13,STM,0
20241214,srvpje1goutjb13,TBT,0
20241214,srvpje1goutjb13,TRF1,0
20241214,srvpje1goutjb13,UBE,0
20241214,srvpje1goutjb13,UDI,0
20241214,srvpje1goutjb14,ILS,0
20241214,srvpje1goutjb14,ITZ,0
20241214,srvpje1goutjb14,JFAC,0
20241214,srvpje1goutjb14,JFAM,0
20241214,srvpje1goutjb14,JFAP2,0
20241214,srvpje1goutjb14,JFAP,0
20241214,srvpje1goutjb14,JFBA,0
20241214,srvpje1goutjb14,JFDF,0
20241214,srvpje1goutjb14,JFGO,0
20241214,srvpje1goutjb14,JFMA,0
20241214,srvpje1goutjb14,JFMG,0
20241214,srvpje1goutjb14,JFMT,0
20241214,srvpje1goutjb14,JFO,0
20241214,srvpje1goutjb14,JFPA,0
20241214,srvpje1goutjb14,JFPI,0
20241214,srvpje1goutjb14,JFRO,0
20241214,srvpje1goutjb14,JFRR,0
20241214,srvpje1goutjb14,JFTO,0
20241214,srvpje1goutjb14,MBA,0
20241214,srvpje1goutjb14,PSS,0
20241214,srvpje1goutjb14,PjeDS,3470
20241214,srvpje1goutjb14,PjeDspace,0
20241214,srvpje1goutjb14,PjeLogDS,13
20241214,srvpje1goutjb14,STM,0
20241214,srvpje1goutjb14,TBT,0
20241214,srvpje1goutjb14,TRF1,0
20241214,srvpje1goutjb14,UBE,0
20241214,srvpje1goutjb14,UDI,0
20241214,srvpje1goutjb15,ILS,0
20241214,srvpje1goutjb15,ITZ,0
20241214,srvpje1goutjb15,JFAC,0
20241214,srvpje1goutjb15,JFAM,0
20241214,srvpje1goutjb15,JFAP2,0
20241214,srvpje1goutjb15,JFAP,0
20241214,srvpje1goutjb15,JFBA,0
20241214,srvpje1goutjb15,JFDF,0
20241214,srvpje1goutjb15,JFGO,0
20241214,srvpje1goutjb15,JFMA,0
20241214,srvpje1goutjb15,JFMG,0
20241214,srvpje1goutjb15,JFMT,0
20241214,srvpje1goutjb15,JFO,0
20241214,srvpje1goutjb15,JFPA,0
20241214,srvpje1goutjb15,JFPI,0
20241214,srvpje1goutjb15,JFRO,0
20241214,srvpje1goutjb15,JFRR,0
20241214,srvpje1goutjb15,JFTO,0
20241214,srvpje1goutjb15,MBA,0
20241214,srvpje1goutjb15,PSS,0
20241214,srvpje1goutjb15,PjeDS,2501
20241214,srvpje1goutjb15,PjeDspace,0
20241214,srvpje1goutjb15,PjeLogDS,7
20241214,srvpje1goutjb15,STM,0
20241214,srvpje1goutjb15,TBT,0
20241214,srvpje1goutjb15,TRF1,0
20241214,srvpje1goutjb15,UBE,0
20241214,srvpje1goutjb15,UDI,0
20241214,srvpje1goutjb16,ILS,0
20241214,srvpje1goutjb16,ITZ,0
20241214,srvpje1goutjb16,JFAC,0
20241214,srvpje1goutjb16,JFAM,0
20241214,srvpje1goutjb16,JFAP2,0
20241214,srvpje1goutjb16,JFAP,0
20241214,srvpje1goutjb16,JFBA,0
20241214,srvpje1goutjb16,JFDF,0
20241214,srvpje1goutjb16,JFGO,0
20241214,srvpje1goutjb16,JFMA,0
20241214,srvpje1goutjb16,JFMG,0
20241214,srvpje1goutjb16,JFMT,0
20241214,srvpje1goutjb16,JFO,0
20241214,srvpje1goutjb16,JFPA,0
20241214,srvpje1goutjb16,JFPI,0
20241214,srvpje1goutjb16,JFRO,0
20241214,srvpje1goutjb16,JFRR,0
20241214,srvpje1goutjb16,JFTO,0
20241214,srvpje1goutjb16,MBA,0
20241214,srvpje1goutjb16,PSS,0
20241214,srvpje1goutjb16,PjeDS,4062
20241214,srvpje1goutjb16,PjeDspace,0
20241214,srvpje1goutjb16,PjeLogDS,21
20241214,srvpje1goutjb16,STM,0
20241214,srvpje1goutjb16,TBT,0
20241214,srvpje1goutjb16,TRF1,0
20241214,srvpje1goutjb16,UBE,0
20241214,srvpje1goutjb16,UDI,0
20241214,srvpje1goutjb17,ILS,0
20241214,srvpje1goutjb17,ITZ,0
20241214,srvpje1goutjb17,JFAC,0
20241214,srvpje1goutjb17,JFAM,0
20241214,srvpje1goutjb17,JFAP2,0
20241214,srvpje1goutjb17,JFAP,0
20241214,srvpje1goutjb17,JFBA,0
20241214,srvpje1goutjb17,JFDF,0
20241214,srvpje1goutjb17,JFGO,0
20241214,srvpje1goutjb17,JFMA,0
20241214,srvpje1goutjb17,JFMG,0
20241214,srvpje1goutjb17,JFMT,0
20241214,srvpje1goutjb17,JFO,0
20241214,srvpje1goutjb17,JFPA,0
20241214,srvpje1goutjb17,JFPI,0
20241214,srvpje1goutjb17,JFRO,0
20241214,srvpje1goutjb17,JFRR,0
20241214,srvpje1goutjb17,JFTO,0
20241214,srvpje1goutjb17,MBA,0
20241214,srvpje1goutjb17,PSS,0
20241214,srvpje1goutjb17,PjeDS,2588
20241214,srvpje1goutjb17,PjeDspace,0
20241214,srvpje1goutjb17,PjeLogDS,7
20241214,srvpje1goutjb17,STM,0
20241214,srvpje1goutjb17,TBT,0
20241214,srvpje1goutjb17,TRF1,0
20241214,srvpje1goutjb17,UBE,0
20241214,srvpje1goutjb17,UDI,0
20241214,srvpje1goutjb18,ILS,0
20241214,srvpje1goutjb18,ITZ,0
20241214,srvpje1goutjb18,JFAC,0
20241214,srvpje1goutjb18,JFAM,0
